architecture,fold,system_id,parent_family,structure,hnf_group,comparison,pure_coverage_distance_median,treatment_coverage_distance_median,coverage_distance_reduction,pure_force_component_rmse_ev_a,treatment_force_component_rmse_ev_a,force_component_rmse_reduction_ev_a
DPA4,bcc_to_fcc,POCC__fcc__POCC_35_H2C12__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_35_H2C12,2.0,pure_pocc_aimd_vs_pure,4.535583016280416,1.2706548994764784,3.2649281168039375,0.393625345422903,0.2115270946045886,0.1820982508183144
DPA4,bcc_to_fcc,POCC__fcc__POCC_36_H2C14__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_36_H2C14,2.0,pure_pocc_aimd_vs_pure,4.934715325023624,1.3059570482126577,3.628758276810966,0.7102724871467039,0.1384957742346504,0.5717767129120535
DPA4,bcc_to_fcc,POCC__fcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_37_H3C0,3.0,pure_pocc_aimd_vs_pure,4.838954164451376,1.429274341368354,3.4096798230830223,0.4753127471254886,0.1263440959971127,0.34896865112837594
DPA4,bcc_to_fcc,POCC__fcc__POCC_38_H3C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_38_H3C1,3.0,pure_pocc_aimd_vs_pure,4.744000386652012,1.894425459390271,2.8495749272617417,0.564755012819793,0.1505742271282617,0.4141807856915313
DPA4,bcc_to_fcc,POCC__fcc__POCC_39_H3C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_39_H3C2,3.0,pure_pocc_aimd_vs_pure,4.751826777137643,2.022911974864259,2.7289148022733833,0.6016200212537217,0.1523838147950277,0.449236206458694
DPA4,bcc_to_fcc,POCC__fcc__POCC_40_H3C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_40_H3C3,3.0,pure_pocc_aimd_vs_pure,4.792222834513693,2.2371958200547035,2.555027014458989,0.660658881592057,0.153594649080088,0.507064232511969
DPA4,bcc_to_fcc,POCC__fcc__POCC_49_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_49_H4C0,4.0,pure_pocc_aimd_vs_pure,5.491299392047603,0.9636867850613507,4.527612606986252,0.5672775226603343,0.0922044145200476,0.4750731081402867
DPA4,fcc_to_bcc,POCC__bcc__POCC_01_H0C0__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_01_H0C0,0.0,pure_pocc_aimd_vs_pure,3.768064438661612,2.762202655887278,1.0058617827743337,1.583602508060314,0.973841616760592,0.609760891299722
DPA4,fcc_to_bcc,POCC__bcc__POCC_02_H0C1__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_02_H0C1,0.0,pure_pocc_aimd_vs_pure,3.702076723697792,2.723062923444175,0.9790138002536168,1.2771878900761766,1.6972049886594345,-0.42001709858325786
DPA4,fcc_to_bcc,POCC__bcc__POCC_03_H0C2__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_03_H0C2,0.0,pure_pocc_aimd_vs_pure,3.694110039599657,2.6345663410070923,1.0595436985925648,5.00020957670985,2.13584490038496,2.8643646763248896
DPA4,fcc_to_bcc,POCC__bcc__POCC_04_H0C3__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_04_H0C3,0.0,pure_pocc_aimd_vs_pure,3.560535818176704,2.745001153547049,0.8155346646296548,3.462460134432757,2.0626079207632912,1.3998522136694658
DPA4,fcc_to_bcc,POCC__bcc__POCC_05_H0C4__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_05_H0C4,0.0,pure_pocc_aimd_vs_pure,3.706039443735964,2.5182880586008327,1.1877513851351313,0.4776384679494494,0.1461901383830617,0.3314483295663877
DPA4,fcc_to_bcc,POCC__bcc__POCC_06_H0C5__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_06_H0C5,0.0,pure_pocc_aimd_vs_pure,3.722535757599767,2.5739159963308564,1.1486197612689106,7.365836411738296,2.555946554248016,4.80988985749028
DPA4,fcc_to_bcc,POCC__bcc__POCC_07_H0C6__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_07_H0C6,0.0,pure_pocc_aimd_vs_pure,3.651528507323513,2.9955030992126623,0.6560254081108505,2.317030107028472,0.4668710036020222,1.8501591034264495
DPA4,fcc_to_bcc,POCC__bcc__POCC_08_H0C7__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_08_H0C7,0.0,pure_pocc_aimd_vs_pure,3.6387879886336334,2.7613247873704445,0.8774632012631889,2.33328397594771,2.438960647570239,-0.10567667162252903
DPA4,fcc_to_bcc,POCC__bcc__POCC_09_H0C8__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_09_H0C8,0.0,pure_pocc_aimd_vs_pure,3.699821302448133,2.702376017985972,0.9974452844621609,8.243436136686721,3.145708353139655,5.097727783547066
DPA4,fcc_to_bcc,POCC__bcc__POCC_10_H0C10__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_10_H0C10,0.0,pure_pocc_aimd_vs_pure,3.50165458128283,2.835831865205376,0.6658227160774541,1.9277922821193485,2.308977330332457,-0.3811850482131085
DPA4,fcc_to_bcc,POCC__bcc__POCC_11_H0C12__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_11_H0C12,0.0,pure_pocc_aimd_vs_pure,3.657794283941296,2.9286800399014856,0.7291142440398102,0.7126845967721299,0.4720175818365676,0.2406670149355623
DPA4,fcc_to_bcc,POCC__bcc__POCC_12_H0C14__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_12_H0C14,0.0,pure_pocc_aimd_vs_pure,3.773485589645493,2.808929430868067,0.9645561587774258,5.6297724440416745,0.8193723017953963,4.810400142246278
DPA4,fcc_to_bcc,POCC__bcc__POCC_13_H1C0__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_13_H1C0,1.0,pure_pocc_aimd_vs_pure,4.614244489334372,1.269128227100044,3.3451162622343285,0.5011052369882735,0.2038006270607628,0.2973046099275107
DPA4,fcc_to_bcc,POCC__bcc__POCC_14_H1C1__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_14_H1C1,1.0,pure_pocc_aimd_vs_pure,4.5828648690984615,1.278680221819857,3.3041846472786043,0.442647802001627,0.2011598115342531,0.2414879904673739
DPA4,fcc_to_bcc,POCC__bcc__POCC_15_H1C2__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_15_H1C2,1.0,pure_pocc_aimd_vs_pure,4.536847796753316,1.2883521046167812,3.2484956921365344,0.4971118867038036,0.2225572928964911,0.2745545938073125
DPA4,fcc_to_bcc,POCC__bcc__POCC_16_H1C3__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_16_H1C3,1.0,pure_pocc_aimd_vs_pure,4.543459208697742,1.2730864034795004,3.2703728052182415,0.4314984905434901,0.2233928305984798,0.2081056599450103
DPA4,fcc_to_bcc,POCC__bcc__POCC_17_H1C4__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_17_H1C4,1.0,pure_pocc_aimd_vs_pure,4.538349818639587,1.1928642510968577,3.3454855675427297,0.3566704535806537,0.2007285104259349,0.1559419431547188
DPA4,fcc_to_bcc,POCC__bcc__POCC_18_H1C5__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_18_H1C5,1.0,pure_pocc_aimd_vs_pure,4.645216172711248,1.0130763032910366,3.632139869420212,0.3478652381970599,0.2024856862606909,0.14537955193636898
DPA4,fcc_to_bcc,POCC__bcc__POCC_19_H1C6__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_19_H1C6,1.0,pure_pocc_aimd_vs_pure,4.616096836140878,1.2168157933826405,3.3992810427582376,0.5352073149678582,0.2098321244363493,0.32537519053150893
DPA4,fcc_to_bcc,POCC__bcc__POCC_20_H1C7__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_20_H1C7,1.0,pure_pocc_aimd_vs_pure,4.600806341790863,1.3660795235043182,3.2347268182865445,0.4403939857186433,0.1948567418844632,0.2455372438341801
DPA4,fcc_to_bcc,POCC__bcc__POCC_21_H1C8__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_21_H1C8,1.0,pure_pocc_aimd_vs_pure,4.559043460387983,1.3324618806478763,3.2265815797401065,0.481775417795912,0.2092118167196925,0.27256360107621946
DPA4,fcc_to_bcc,POCC__bcc__POCC_22_H1C10__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_22_H1C10,1.0,pure_pocc_aimd_vs_pure,4.552208231616457,1.3392863460105562,3.2129218856059008,0.4109132918046728,0.2046944903199243,0.2062188014847485
DPA4,fcc_to_bcc,POCC__bcc__POCC_23_H1C12__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_23_H1C12,1.0,pure_pocc_aimd_vs_pure,4.623701578215881,1.2830056362647912,3.3406959419510898,0.5366937484540505,0.2012521710183443,0.3354415774357062
DPA4,fcc_to_bcc,POCC__bcc__POCC_24_H1C14__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_24_H1C14,1.0,pure_pocc_aimd_vs_pure,4.594004810524294,1.4242081807237934,3.1697966298005005,0.5104560226362553,0.1914771606730778,0.31897886196317754
DPA4,fcc_to_bcc,POCC__bcc__POCC_25_H2C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_25_H2C0,2.0,pure_pocc_aimd_vs_pure,5.3689348107076444,0.0181476384705845,5.35078717223706,0.458621759545341,0.0601036303249675,0.3985181292203735
DPA4,fcc_to_bcc,POCC__bcc__POCC_33_H2C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_33_H2C8,2.0,pure_pocc_aimd_vs_pure,5.263812417612762,2.634371308566012,2.6294411090467498,0.5871921944417187,0.117457844608586,0.46973434983313267
DPA4,fcc_to_bcc,POCC__bcc__POCC_34_H2C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_34_H2C10,2.0,pure_pocc_aimd_vs_pure,4.891658029854182,2.399438067531201,2.492219962322981,0.6464829235285704,0.1224606863080307,0.5240222372205396
DPA4,fcc_to_bcc,POCC__bcc__POCC_35_H2C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_35_H2C12,2.0,pure_pocc_aimd_vs_pure,4.87352903288128,2.3383887514136763,2.535140281467604,0.5670955286721482,0.1369576726896631,0.4301378559824851
DPA4,fcc_to_bcc,POCC__bcc__POCC_36_H2C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_36_H2C14,2.0,pure_pocc_aimd_vs_pure,5.005874351140314,2.32146955381965,2.6844047973206635,0.514444107849399,0.1245045086312589,0.3899395992181401
DPA4,fcc_to_bcc,POCC__bcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_37_H3C0,3.0,pure_pocc_aimd_vs_pure,4.960231951961276,0.8762346095990319,4.083997342362244,0.7003155888020008,0.0956294876978295,0.6046861011041713
DPA4,fcc_to_bcc,POCC__bcc__POCC_38_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_38_H4C0,4.0,pure_pocc_aimd_vs_pure,5.432127776753763,1.933009155323147,3.499118621430616,0.6750805524105502,0.1449836947625961,0.5300968576479541
DPA4,fcc_to_bcc,POCC__bcc__POCC_39_H4C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_39_H4C1,4.0,pure_pocc_aimd_vs_pure,5.432350480167885,1.902844060298973,3.5295064198689117,0.6455607343187244,0.144527010722449,0.5010337235962754
DPA4,fcc_to_bcc,POCC__bcc__POCC_40_H4C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_40_H4C2,4.0,pure_pocc_aimd_vs_pure,5.441472759376545,1.9543254355126087,3.487147323863936,0.5815739299678995,0.1376581510374794,0.4439157789304201
DPA4,fcc_to_bcc,POCC__bcc__POCC_41_H4C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_41_H4C3,4.0,pure_pocc_aimd_vs_pure,5.4730922037283785,1.9039019629387868,3.5691902407895917,0.58149475696914,0.1228049387652539,0.4586898182038861
DPA4,fcc_to_bcc,POCC__bcc__POCC_42_H4C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_42_H4C4,4.0,pure_pocc_aimd_vs_pure,5.400468453212614,1.880150599800611,3.520317853412003,0.4077860167928498,0.1345463543798481,0.2732396624130017
DPA4,fcc_to_bcc,POCC__bcc__POCC_43_H4C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_43_H4C5,4.0,pure_pocc_aimd_vs_pure,5.395412733036429,1.8962305024564925,3.4991822305799367,0.4004835910136739,0.146282486951247,0.2542011040624269
DPA4,fcc_to_bcc,POCC__bcc__POCC_44_H4C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_44_H4C6,4.0,pure_pocc_aimd_vs_pure,5.498576913671456,1.896232112525006,3.60234480114645,0.7182312900803706,0.1396721949001901,0.5785590951801804
DPA4,fcc_to_bcc,POCC__bcc__POCC_45_H4C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_45_H4C7,4.0,pure_pocc_aimd_vs_pure,5.425115167796466,1.912974483597092,3.512140684199374,0.6358108681227002,0.1416356289622962,0.49417523916040396
DPA4,fcc_to_bcc,POCC__bcc__POCC_46_H4C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_46_H4C8,4.0,pure_pocc_aimd_vs_pure,5.520309438178991,1.6599298519036665,3.8603795862753243,0.5693645557274196,0.1290354394483541,0.4403291162790655
DPA4,fcc_to_bcc,POCC__bcc__POCC_47_H4C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_47_H4C10,4.0,pure_pocc_aimd_vs_pure,5.491801119518442,0.9799860504020426,4.511815069116399,0.56913190931984,0.1030029771155929,0.4661289322042471
DPA4,fcc_to_bcc,POCC__bcc__POCC_48_H4C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_48_H4C12,4.0,pure_pocc_aimd_vs_pure,5.491008477984291,1.8687360417736896,3.6222724362106016,0.7195651522400304,0.1433868139120105,0.5761783383280199
DPA4,fcc_to_bcc,POCC__bcc__POCC_49_H4C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_49_H4C14,4.0,pure_pocc_aimd_vs_pure,5.462055158842634,1.9438993959317776,3.518155762910856,0.6574097483060479,0.1464137351268812,0.5109960131791668
